AUN,LEAInstName,PreK_Half,LEACategory,LEAIUNumber,LEAIU,LEACountyName,LEAStatus,LEAStatusEffectiveDate,LEAWebAddress,LEAPublicEmailAddress,LEAMailingAddressLine1,LEAMailingAddressLine2,LEAMailingCity,LEAMailingState,LEAMailingZipCode,LEAMailingZipCodeExtn,LEALocationAddressLine1,LEALocationAddressLine2,LEALocationCity,LEALocationState,LEALocationZipCode,LEALocationZipCodeExtn,LEAPhoneNumber,LEAPhoneNumberExtn,LEAAdminTitle,LEAAdminSalutation,LEAAdminFirstName,LEAAdminMiddleInitial,LEAAdminLastName,LEAAdminSuffix,LEAAdminPhone,LEAAdminPhoneExtn,SchoolInstCtgyDesc,SchoolAUNNum,SchoolBranchNum,SchoolName,GradeYear,GradeList,GradeCtgy,K4_Half,K4_Full,K5_Half,K5_Full,Grade_1,Grade_2,Grade_3,Grade_4,Grade_5,Grade_6,Elementary_Ungraded,Grade_7,Grade_8,Grade_9,Grade_10,Grade_11,Grade_12,Secondary_Ungraded,SchoolCountyName,SchoolStatus,SchoolStatusEffDate,SchoolWebAddress,SchoolPublicEmailAddress,SchoolPhone,SchoolPhoneExtn,SchoolMailingAddressLine1,SchoolMailingAddressLine2,SchoolMailingCity,SchoolMailingState,SchoolMailingZipCode,SchoolMailingZipCodeExtn,SchoolLocationAddressLine1,SchoolLocationAddressLine2,SchoolLocationCity,SchoolLocationState,SchoolLocationZipCode,SchoolLocationZipCodeExtn,SchoolAdminTitle,SchoolAdminSalutation,SchoolAdminFirstName,SchoolAdminMiddleInitial,SchoolAdminLastName,SchoolAdminSuffix,CyberSchoolInd
117080607,Northern Tier Career Center,0,Career and Technical Center,17,BLaST IU 17,Bradford,Open,07/06/1990,http://www.ntccschool.org,,120 Career Center,,Towanda,PA,18848,9731,120 Career Center,,Towanda,PA,18848,9731,(570)265-8111,,Director Vocational Education,Mr,Gary,L,Martell,,(570)265-8111,5133,Occupational CTC,117080607,6908,Northern Tier Career Center,2021-2022,9-12,SECONDARY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,Bradford,Open,05/14/1998,http://www.ntccschool.org,,(570)265-8111,,120 Career Center,,Towanda,PA,18848,9731,120 Career Center,,Towanda,PA,18848,9731,Director,Mr,Gary,L,Martell,,
117596003,Northern Tioga SD,0,School District,17,BLaST IU 17,Tioga,Open,06/08/1999,http://www.ntiogasd.org,,110 Ellison Road,,Elkland,PA,16920,    ,110 Ellison Road,,Elkland,PA,16920,    ,(814)258-5642,,Superintendent,Dr,Diana,L,Barnes,,(814)258-5642,1010,Regular School,117596003,4057,Westfield Area El Sch,2021-2022,K5F-6,ELEMENTARY,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Tioga,Open,06/14/1993,http://www.ntiogasd.org,,(814)367-2712,,1355 Route 49,,Westfield,PA,16950,,1355 Route 49,,Westfield,PA,16950,,Principal,Mrs,Cheryl,,Sottolano,,
117596003,Northern Tioga SD,0,School District,17,BLaST IU 17,Tioga,Open,06/08/1999,http://www.ntiogasd.org,,110 Ellison Road,,Elkland,PA,16920,    ,110 Ellison Road,,Elkland,PA,16920,    ,(814)258-5642,,Superintendent,Dr,Diana,L,Barnes,,(814)258-5642,1010,Regular School,117596003,4058,Cowanesque Valley JSHS,2021-2022,7-12,SECONDARY,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,Tioga,Open,06/26/1998,http://www.ntiogasd.org,,(814)367-2233,,51 North Fork Road,,Westfield,PA,16950,1411,51 North Fork Road,,Westfield,PA,16950,1411,Principal,Mr,Matthew,,Sottolano,,
117596003,Northern Tioga SD,0,School District,17,BLaST IU 17,Tioga,Open,06/08/1999,http://www.ntiogasd.org,,110 Ellison Road,,Elkland,PA,16920,    ,110 Ellison Road,,Elkland,PA,16920,    ,(814)258-5642,,Superintendent,Dr,Diana,L,Barnes,,(814)258-5642,1010,Regular School,117596003,4060,Russell B Walter El Sch,2021-2022,K5F-6,ELEMENTARY,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Tioga,Open,06/26/1998,http://www.ntiogasd.org,,(570)827-2171,,65 Jct Cross Road,,Tioga,PA,16946,    ,65 Jct Cross Road,,Tioga,PA,16946,    ,Principal,Ms,Christina,,Fry,,
117596003,Northern Tioga SD,0,School District,17,BLaST IU 17,Tioga,Open,06/08/1999,http://www.ntiogasd.org,,110 Ellison Road,,Elkland,PA,16920,    ,110 Ellison Road,,Elkland,PA,16920,    ,(814)258-5642,,Superintendent,Dr,Diana,L,Barnes,,(814)258-5642,1010,Regular School,117596003,6371,Clark Wood El Sch,2021-2022,K5F-6,ELEMENTARY,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Tioga,Open,06/26/1998,http://www.ntiogasd.org,,(814)258-5131,,110A Ellison Road,,Elkland,PA,16920,    ,110A Ellison Road,,Elkland,PA,16920,    ,Principal,Mr,Jesse,,Millard,,
117596003,Northern Tioga SD,0,School District,17,BLaST IU 17,Tioga,Open,06/08/1999,http://www.ntiogasd.org,,110 Ellison Road,,Elkland,PA,16920,    ,110 Ellison Road,,Elkland,PA,16920,    ,(814)258-5642,,Superintendent,Dr,Diana,L,Barnes,,(814)258-5642,1010,Regular School,117596003,6373,Williamson SHS,2021-2022,7-12,SECONDARY,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,Tioga,Open,06/28/2000,http://www.ntiogasd.org,,(570)827-2191,,33 Jct Cross Road,,Tioga,PA,16946,    ,33 Jct Cross Road,,Tioga,PA,16946,    ,Principal,Mr,Kristopher,,Kaufman,,
107656407,Northern Westmoreland CTC,0,Career and Technical Center,7,Westmoreland IU 7,Westmoreland,Open,07/06/1990,http://www.nwctc.k12.pa.us,,705 Stevenson Boulevard,,New Kensington,PA,15068,5372,705 Stevenson Boulevard,,New Kensington,PA,15068,5372,(724)335-9389,,Director Vocational Education,Mr,Kurt,R,Kiefer,,(724)335-9389,203,Occupational CTC,107656407,6816,Northern Westmoreland CTC,2021-2022,9-12,SECONDARY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,Westmoreland,Open,08/20/1993,http://www.nwctc.k12.pa.us,,(724)335-9389,,705 Stevenson Boulevard,,New Kensington,PA,15068,5372,705 Stevenson Boulevard,,New Kensington,PA,15068,5372,Director Vocational Education,Mr,Kurt,R,Kiefer,,
115674603,Northern York County SD,0,School District,15,Capital Area IU 15,York,Open,09/22/1999,http://www.northernpolarbears.com,,650 S Baltimore St,,Dillsburg,PA,17019,1035,650 S Baltimore St,,Dillsburg,PA,17019,1035,(717)432-8691,1100,Superintendent,Mr,Steven,,Kirkpatrick,,(717)432-8691,1104,Regular School,115674603,4579,Dillsburg El Sch,2021-2022,K5H-5,ELEMENTARY,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,York,Open,07/23/1996,https://www.northernpolarbears.com/Domain/148,,(717)432-8691,1400,202 S Chestnut St,,Dillsburg,PA,17019,1017,202 S Chestnut St,,Dillsburg,PA,17019,1017,Principal,Mrs,Lyndsey,,Quintana,,
115674603,Northern York County SD,0,School District,15,Capital Area IU 15,York,Open,09/22/1999,http://www.northernpolarbears.com,,650 S Baltimore St,,Dillsburg,PA,17019,1035,650 S Baltimore St,,Dillsburg,PA,17019,1035,(717)432-8691,1100,Superintendent,Mr,Steven,,Kirkpatrick,,(717)432-8691,1104,Regular School,115674603,4580,Wellsville Campus,2021-2022,K5H-5,ELEMENTARY,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,York,Open,07/05/2000,https://www.northernpolarbears.com/Domain/606,,(717)432-8691,1600,1060 Zeigler Road,,Wellsville,PA,17365,9764,1060 Zeigler Road,,Wellsville,PA,17365,9764,Principal,Ms,Ashlie,,Rittle,,
115674603,Northern York County SD,0,School District,15,Capital Area IU 15,York,Open,09/22/1999,http://www.northernpolarbears.com,,650 S Baltimore St,,Dillsburg,PA,17019,1035,650 S Baltimore St,,Dillsburg,PA,17019,1035,(717)432-8691,1100,Superintendent,Mr,Steven,,Kirkpatrick,,(717)432-8691,1104,Regular School,115674603,4581,Northern El Sch,2021-2022,K5H-5,ELEMENTARY,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,York,Open,07/05/2000,https://www.northernpolarbears.com/Domain/303,,(717)432-8691,1500,657 S Baltimore St,,Dillsburg,PA,17019,9690,657 S Baltimore St,,Dillsburg,PA,17019,9690,Principal,Ms,Joyce,,Cal,,
115674603,Northern York County SD,0,School District,15,Capital Area IU 15,York,Open,09/22/1999,http://www.northernpolarbears.com,,650 S Baltimore St,,Dillsburg,PA,17019,1035,650 S Baltimore St,,Dillsburg,PA,17019,1035,(717)432-8691,1100,Superintendent,Mr,Steven,,Kirkpatrick,,(717)432-8691,1104,Regular School,115674603,6345,Northern HS,2021-2022,9-12,SECONDARY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,York,Open,07/05/2000,https://www.northernpolarbears.com/Domain/929,,(717)432-8691,2000,653 S Baltimore St,,Dillsburg,PA,17019,9690,653 S Baltimore St,,Dillsburg,PA,17019,9690,Principal,Mr,Steven,,Lehman,Jr,
115674603,Northern York County SD,0,School District,15,Capital Area IU 15,York,Open,09/22/1999,http://www.northernpolarbears.com,,650 S Baltimore St,,Dillsburg,PA,17019,1035,650 S Baltimore St,,Dillsburg,PA,17019,1035,(717)432-8691,1100,Superintendent,Mr,Steven,,Kirkpatrick,,(717)432-8691,1104,Regular School,115674603,6346,Northern MS,2021-2022,"6,7-8",ELEMENTARY/SECONDARY,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,York,Open,07/03/1997,https://www.northernpolarbears.com/Domain/747,,(717)432-8691,1300,655 S Baltimore St,,Dillsburg,PA,17019,9636,655 S Baltimore St,,Dillsburg,PA,17019,9636,Principal,Mrs,Sylvia,,Murray,,
115674603,Northern York County SD,0,School District,15,Capital Area IU 15,York,Open,09/22/1999,http://www.northernpolarbears.com,,650 S Baltimore St,,Dillsburg,PA,17019,1035,650 S Baltimore St,,Dillsburg,PA,17019,1035,(717)432-8691,1100,Superintendent,Mr,Steven,,Kirkpatrick,,(717)432-8691,1104,Regular School,115674603,7572,South Mountain El Sch,2021-2022,K5H-5,ELEMENTARY,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,York,Open,05/27/1999,https://www.northernpolarbears.com/Domain/452,,(717)432-8691,,711 South Mountain Road,,Dillsburg,PA,17019,8720,711 South Mountain Road,,Dillsburg,PA,17019,8720,Principal,Mr,David,,Echelmeier,,
103026873,Northgate SD,0,School District,3,Allegheny IU 3,Allegheny,Open,06/08/1999,http://www.northgatesd.net,,591 Union Ave,,Pittsburgh,PA,15202,2958,591 Union Ave,,Pittsburgh,PA,15202,2958,(412)732-3300,2110,Superintendent,Dr,Caroline,E,Johns,,(412)732-3300,2110,Regular School,103026873,0030,Avalon El Sch,2021-2022,K5F-6,ELEMENTARY,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Allegheny,Open,07/12/2000,,,(412)732-3300,3000,721 California Ave,,Pittsburgh,PA,15202,2520,721 California Ave,,Pittsburgh,PA,15202,2520,Principal,Dr,Joseph,,Peacock,,
103026873,Northgate SD,0,School District,3,Allegheny IU 3,Allegheny,Open,06/08/1999,http://www.northgatesd.net,,591 Union Ave,,Pittsburgh,PA,15202,2958,591 Union Ave,,Pittsburgh,PA,15202,2958,(412)732-3300,2110,Superintendent,Dr,Caroline,E,Johns,,(412)732-3300,2110,Regular School,103026873,0053,Northgate MSHS,2021-2022,7-12,SECONDARY,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,Allegheny,Open,07/12/2000,,,(412)732-3300,1001,589 Union Ave,,Pittsburgh,PA,15202,2999,589 Union Ave,,Pittsburgh,PA,15202,2999,Principal,Mrs,Nicole,,Smith,,
103026873,Northgate SD,0,School District,3,Allegheny IU 3,Allegheny,Open,06/08/1999,http://www.northgatesd.net,,591 Union Ave,,Pittsburgh,PA,15202,2958,591 Union Ave,,Pittsburgh,PA,15202,2958,(412)732-3300,2110,Superintendent,Dr,Caroline,E,Johns,,(412)732-3300,2110,Regular School,103026873,6977,Bellevue El Sch,2021-2022,"PreKF,K5F-6",ELEMENTARY,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Allegheny,Open,07/12/2000,,,(412)732-3300,4000,435 Lincoln Ave,,Pittsburgh,PA,15202,3629,435 Lincoln Ave,,Pittsburgh,PA,15202,3629,Principal,Dr,Michael,,Amick,,
116495207,Northumberland County CTC,0,Career and Technical Center,16,Central Susquehanna IU 16,Northumberland,Open,07/06/1990,http://www.ncavts.org,,1700-2000 West Montgomery Street,,Coal Township,PA,17866,3333,1700-2000 West Montgomery Street,,Coal Township,PA,17866,3333,(570)644-0304,,Administrative Director,Dr,James,,Catino,,(570)644-0304,185,Occupational CTC,116495207,6353,Northumberland County CTC,2021-2022,10-12,SECONDARY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Northumberland,Open,08/21/1996,http://www.ncavts.org,,(570)644-0304,185,1700-2000 West Montgomery Street,,Coal Township,PA,17866,3333,1700-2000 West Montgomery Street,,Coal Township,PA,17866,3333,Director,Dr,James,,Catino,,
118406003,Northwest Area SD,0,School District,18,Luzerne IU 18,Luzerne,Open,02/10/2000,http://www.nasdedu.com,,243 Thorne Hill Rd,,Shickshinny,PA,18655,9201,243 Thorne Hill Rd,,Shickshinny,PA,18655,9201,(570)542-4126,,Superintendent,Mr,Joseph,,Long,Jr,(570)542-4126,5006,Regular School,118406003,2955,Northwest Area Intermediate Sch,2021-2022,3-6,ELEMENTARY,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,Luzerne,Open,07/21/1999,,,(570)256-3649,,21 Sunset Lake Rd,,Shickshinny,PA,18655,,21 Sunset Lake Rd,,Shickshinny,PA,18655,,Principal,Mr,Cassidy,,Shults,,
118406003,Northwest Area SD,0,School District,18,Luzerne IU 18,Luzerne,Open,02/10/2000,http://www.nasdedu.com,,243 Thorne Hill Rd,,Shickshinny,PA,18655,9201,243 Thorne Hill Rd,,Shickshinny,PA,18655,9201,(570)542-4126,,Superintendent,Mr,Joseph,,Long,Jr,(570)542-4126,5006,Regular School,118406003,2956,Northwest Area Primary Sch,2021-2022,"PreKF,K5F-2",ELEMENTARY,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Luzerne,Open,05/31/2000,,,(570)864-3461,,417 Shickshinny Lake Rd,,Shickshinny,PA,18655,,417 Shickshinny Lake Rd,,Shickshinny,PA,18655,,Principal,Mr,Cassidy,,Shults,,
118406003,Northwest Area SD,0,School District,18,Luzerne IU 18,Luzerne,Open,02/10/2000,http://www.nasdedu.com,,243 Thorne Hill Rd,,Shickshinny,PA,18655,9201,243 Thorne Hill Rd,,Shickshinny,PA,18655,9201,(570)542-4126,,Superintendent,Mr,Joseph,,Long,Jr,(570)542-4126,5006,Regular School,118406003,2958,Northwest Area HS,2021-2022,7-12,SECONDARY,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,Luzerne,Open,07/21/1999,,,(570)542-4126,,243 Thorne Hill Rd,,Shickshinny,PA,18655,9201,243 Thorne Hill Rd,,Shickshinny,PA,18655,9201,Principal,Mr,Ryan,,Miner,,
121394603,Northwestern Lehigh SD,0,School District,21,Carbon-Lehigh IU 21,Lehigh,Open,06/08/1999,http://www.nwlehighsd.org,,6493 Route 309,,New Tripoli,PA,18066,2038,6493 Route 309,,New Tripoli,PA,18066,2038,(610)298-8661,,Superintendent,Mrs,Jennifer,L,Holman,,(610)298-8661,,Regular School,121394603,2819,Weisenberg El Sch,2021-2022,K5F-5,ELEMENTARY,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Lehigh,Open,06/21/2000,,,(610)298-8661,5301,2665 Golden Key Rd,,Kutztown,PA,19530,8562,2665 Golden Key Rd,,Kutztown,PA,19530,8562,Principal,Mrs,Jill,,Berlet,,
121394603,Northwestern Lehigh SD,0,School District,21,Carbon-Lehigh IU 21,Lehigh,Open,06/08/1999,http://www.nwlehighsd.org,,6493 Route 309,,New Tripoli,PA,18066,2038,6493 Route 309,,New Tripoli,PA,18066,2038,(610)298-8661,,Superintendent,Mrs,Jennifer,L,Holman,,(610)298-8661,,Regular School,121394603,2821,Northwestern Lehigh HS,2021-2022,9-12,SECONDARY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,Lehigh,Open,06/21/2000,,,(610)298-8661,2244,6493 Route 309,,New Tripoli,PA,18066,2038,6493 Route 309,,New Tripoli,PA,18066,2038,Principal,Ms,Aileen,,Yadush,,
121394603,Northwestern Lehigh SD,0,School District,21,Carbon-Lehigh IU 21,Lehigh,Open,06/08/1999,http://www.nwlehighsd.org,,6493 Route 309,,New Tripoli,PA,18066,2038,6493 Route 309,,New Tripoli,PA,18066,2038,(610)298-8661,,Superintendent,Mrs,Jennifer,L,Holman,,(610)298-8661,,Regular School,121394603,6449,Northwestern Lehigh El Sch,2021-2022,K5F-5,ELEMENTARY,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Lehigh,Open,06/21/2000,,,(610)298-8661,,6493 Route 309,,New Tripoli,PA,18066,2038,6493 Route 309,,New Tripoli,PA,18066,2038,Principal,Mrs,Maria,,Pulli,,
121394603,Northwestern Lehigh SD,0,School District,21,Carbon-Lehigh IU 21,Lehigh,Open,06/08/1999,http://www.nwlehighsd.org,,6493 Route 309,,New Tripoli,PA,18066,2038,6493 Route 309,,New Tripoli,PA,18066,2038,(610)298-8661,,Superintendent,Mrs,Jennifer,L,Holman,,(610)298-8661,,Regular School,121394603,7353,Northwestern Lehigh MS,2021-2022,"6,7-8",ELEMENTARY/SECONDARY,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,Lehigh,Open,07/02/1999,,,(610)298-8661,3918,6636 Northwest Rd,,New Tripoli,PA,18066,2006,6636 Northwest Rd,,New Tripoli,PA,18066,2006,Principal,Mr,William,,Dovico,,
105258503,Northwestern SD,0,School District,5,Northwest Tri-County IU 5,Erie,Open,06/08/1999,http://www.nwsd.org,,100 Harthan Way,,Albion,PA,16401,1368,100 Harthan Way,,Albion,PA,16401,1368,(814)756-9400,,Superintendent,Mr,John,B,Hansen,,(814)756-9400,4254,Regular School,105258503,2070,Springfield El Sch,2021-2022,K5F-5,ELEMENTARY,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Erie,Open,07/29/1993,,,(814)756-9400,,11911 Bond St PO Box 248,PO Box 248,East Springfield,PA,16411,0248,11911 Bond St,,East Springfield,PA,16411,,Principal,Mr,Richard,,Harvey,,
105258503,Northwestern SD,0,School District,5,Northwest Tri-County IU 5,Erie,Open,06/08/1999,http://www.nwsd.org,,100 Harthan Way,,Albion,PA,16401,1368,100 Harthan Way,,Albion,PA,16401,1368,(814)756-9400,,Superintendent,Mr,John,B,Hansen,,(814)756-9400,4254,Regular School,105258503,5144,Northwestern El Sch,2021-2022,K5F-5,ELEMENTARY,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Erie,Open,07/16/1999,,,(814)756-9400,,10450 John Williams Avenue,,Albion,PA,16401,2002,10450 John Williams Avenue,,Albion,PA,16401,2002,Principal,Mr,Daniel,,Christensen,,
105258503,Northwestern SD,0,School District,5,Northwest Tri-County IU 5,Erie,Open,06/08/1999,http://www.nwsd.org,,100 Harthan Way,,Albion,PA,16401,1368,100 Harthan Way,,Albion,PA,16401,1368,(814)756-9400,,Superintendent,Mr,John,B,Hansen,,(814)756-9400,4254,Regular School,105258503,6146,Northwestern MS,2021-2022,"6,7-8",ELEMENTARY/SECONDARY,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,Erie,Open,07/16/1999,,,(814)756-9400,,150 Harthan Way,,Albion,PA,16401,1368,150 Harthan Way,,Albion,PA,16401,1368,Principal,Mr,Greg,,Lehman,,
105258503,Northwestern SD,0,School District,5,Northwest Tri-County IU 5,Erie,Open,06/08/1999,http://www.nwsd.org,,100 Harthan Way,,Albion,PA,16401,1368,100 Harthan Way,,Albion,PA,16401,1368,(814)756-9400,,Superintendent,Mr,John,B,Hansen,,(814)756-9400,4254,Regular School,105258503,6745,Northwestern SHS,2021-2022,9-12,SECONDARY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,Erie,Open,07/16/1999,,,(814)756-9400,,200 Harthan Way,,Albion,PA,16401,1370,200 Harthan Way,,Albion,PA,16401,1370,Principal,Mrs,Natalie,,Herath,,
126510019,Northwood Academy CS,0,Charter School                          ,26,Philadelphia IU 26,Philadelphia,Open,09/06/2005,http://www.northwoodcs.org/,,4621 Castor Ave,,Philadelphia,PA,19124,,4621 Castor Ave,,Philadelphia,PA,19124,,(215)289-5606,,Chief Executive Officer/Superintendent,Ms,Amy,,Hollister,,(215)289-5606,,Regular School,126510019,7856,Northwood Academy CS,2021-2022,"K5F-6,7-8",ELEMENTARY/SECONDARY,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,Philadelphia,Open,09/08/2005,,,(215)289-5606,,4621 Castor Ave,,Philadelphia,PA,19124,,4621 Castor Ave,,Philadelphia,PA,19124,,Chief Executive Officer/Superintendent,Ms,Amy,,Hollister,,0
107656502,Norwin SD,0,School District,7,Westmoreland IU 7,Westmoreland,Open,06/08/1999,http://www.norwinsd.org,,281 McMahon Dr,,North Huntingdon,PA,15642,2403,281 McMahon Dr,,North Huntingdon,PA,15642,2403,(724)861-3000,,Superintendent,Dr,Jeffrey,M,Taylor,,(724)861-3000,1111,Regular School,107656502,4482,Norwin MS,2021-2022,7-8,SECONDARY,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Westmoreland,Open,05/12/2005,,,(724)861-3010,,10870 Mockingbird Dr,,North Huntingdon,PA,15642,2548,10870 Mockingbird Dr,,North Huntingdon,PA,15642,2548,Principal,Mr,Robert,A,Suman,,
107656502,Norwin SD,0,School District,7,Westmoreland IU 7,Westmoreland,Open,06/08/1999,http://www.norwinsd.org,,281 McMahon Dr,,North Huntingdon,PA,15642,2403,281 McMahon Dr,,North Huntingdon,PA,15642,2403,(724)861-3000,,Superintendent,Dr,Jeffrey,M,Taylor,,(724)861-3000,1111,Regular School,107656502,4717,Norwin SHS,2021-2022,9-12,SECONDARY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,Westmoreland,Open,07/24/1996,,,(724)861-3005,,251 McMahon Dr,,North Huntingdon,PA,15642,2403,251 McMahon Dr,,North Huntingdon,PA,15642,2403,Principal,Dr,Michael,,Choby,,
107656502,Norwin SD,0,School District,7,Westmoreland IU 7,Westmoreland,Open,06/08/1999,http://www.norwinsd.org,,281 McMahon Dr,,North Huntingdon,PA,15642,2403,281 McMahon Dr,,North Huntingdon,PA,15642,2403,(724)861-3000,,Superintendent,Dr,Jeffrey,M,Taylor,,(724)861-3000,1111,Regular School,107656502,5270,Stewartsville El Sch,2021-2022,K5H-4,ELEMENTARY,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Westmoreland,Open,07/21/1998,,,(724)861-3030,,101 Carpenter Ln,,North Huntingdon,PA,15642,1209,101 Carpenter Ln,,North Huntingdon,PA,15642,1209,Principal,Ms,April,,Preisach,,
107656502,Norwin SD,0,School District,7,Westmoreland IU 7,Westmoreland,Open,06/08/1999,http://www.norwinsd.org,,281 McMahon Dr,,North Huntingdon,PA,15642,2403,281 McMahon Dr,,North Huntingdon,PA,15642,2403,(724)861-3000,,Superintendent,Dr,Jeffrey,M,Taylor,,(724)861-3000,1111,Regular School,107656502,7716,Sunset Valley El Sch,2021-2022,K5H-4,ELEMENTARY,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Westmoreland,Open,05/08/2002,,,(724)861-3035,,11605 Dickens Drive,,North Huntingdon,PA,15642,,11605 Dickens Drive,,North Huntingdon,PA,15642,,Principal,Mr,Jason,,Cendroski,,
107656502,Norwin SD,0,School District,7,Westmoreland IU 7,Westmoreland,Open,06/08/1999,http://www.norwinsd.org,,281 McMahon Dr,,North Huntingdon,PA,15642,2403,281 McMahon Dr,,North Huntingdon,PA,15642,2403,(724)861-3000,,Superintendent,Dr,Jeffrey,M,Taylor,,(724)861-3000,1111,Regular School,107656502,7757,Sheridan Terrace El Sch,2021-2022,K5H-4,ELEMENTARY,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Westmoreland,Open,05/13/2003,,,(724)861-3025,,1219 Morris Avenue,,North Huntingdon,PA,15642,,1219 Morris Avenue,,North Huntingdon,PA,15642,,Principal,Ms,Heather,,Newell,,
107656502,Norwin SD,0,School District,7,Westmoreland IU 7,Westmoreland,Open,06/08/1999,http://www.norwinsd.org,,281 McMahon Dr,,North Huntingdon,PA,15642,2403,281 McMahon Dr,,North Huntingdon,PA,15642,2403,(724)861-3000,,Superintendent,Dr,Jeffrey,M,Taylor,,(724)861-3000,1111,Regular School,107656502,7758,Hillcrest Intermediate Sch,2021-2022,5-6,ELEMENTARY,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Westmoreland,Open,05/13/2003,,,(724)861-3015,,11091 Mockingbird Drive,,North Huntingdon,PA,15642,,11091 Mockingbird Drive,,North Huntingdon,PA,15642,,Principal,Mr,Brian,,O'Neil,,
107656502,Norwin SD,0,School District,7,Westmoreland IU 7,Westmoreland,Open,06/08/1999,http://www.norwinsd.org,,281 McMahon Dr,,North Huntingdon,PA,15642,2403,281 McMahon Dr,,North Huntingdon,PA,15642,2403,(724)861-3000,,Superintendent,Dr,Jeffrey,M,Taylor,,(724)861-3000,1111,Regular School,107656502,8101,Hahntown El Sch,2021-2022,K5H-4,ELEMENTARY,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Westmoreland,Open,07/01/2009,,,(724)861-3020,,791 Entry Rd,,North Huntingdon,PA,15642,,791 Entry Rd,,North Huntingdon,PA,15642,,Principal,Ms,Lisa,,Willig,,
124156503,Octorara Area SD,0,School District,24,Chester County IU 24,Chester,Open,07/07/1999,http://www.octorara.k12.pa.us/,,228 Highland Rd Suite 1,,Atglen,PA,19310,1603,228 Highland Rd Suite 1,,Atglen,PA,19310,1603,(610)593-8238,3500,Superintendent,Dr,Michele,M,Orner,,(610)593-8238,3510,Regular School,124156503,1413,Octorara El Sch,2021-2022,3-4,ELEMENTARY,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Chester,Open,05/31/2000,http://www.octorara.k12.pa.us/,,(610)593-8238,2500,104 Highland Rd,,Atglen,PA,19310,1643,104 Highland Rd,,Atglen,PA,19310,1643,Principal,Mr,Brian,,Dikun,,
124156503,Octorara Area SD,0,School District,24,Chester County IU 24,Chester,Open,07/07/1999,http://www.octorara.k12.pa.us/,,228 Highland Rd Suite 1,,Atglen,PA,19310,1603,228 Highland Rd Suite 1,,Atglen,PA,19310,1603,(610)593-8238,3500,Superintendent,Dr,Michele,M,Orner,,(610)593-8238,3510,Regular School,124156503,1414,Octorara Area JSHS,2021-2022,7-12,SECONDARY,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,Chester,Open,05/31/2000,http://www.octorara.k12.pa.us/,,(610)593-8223,,226 Highland Rd,,Atglen,PA,19310,1642,226 Highland Rd,,Atglen,PA,19310,1642,Principal,Mr,Scott,,Rohrer,,
